Unnamed: 166,Unnamed: 184,Unnamed: 181,Unnamed: 178,R1) Joint Funding of Investment (with Agencies),Unnamed: 172,Unnamed: 169,P) External Funding Allocation,Unnamed: 163,Unnamed: 141,Subagency,Unnamed: 224,W) Measurement Instruments Used,B) Year Established,Unnamed: 237,Unnamed: 153,Unnamed: 239,Unnamed: 92,Unnamed: 55,Unnamed: 21,Agency,Unnamed: 159,Unnamed: 240,Unnamed: 209,Unnamed: 107,R2) Joint Funding of Investment (with Other),Q) Legislation Required to Shift Focus?,Unnamed: 175,Unnamed: 128,F1) Primary Investment Objective,Unnamed: 162,H) Educational Services or Products Produced,Unnamed: 177,Y3) Process or Implementation Evaluation Type,Unnamed: 165,Unnamed: 26,Unnamed: 36,Unnamed: 124,Unnamed: 180,Unnamed: 52,Unnamed: 183,Unnamed: 214,Unnamed: 44,Unnamed: 222,Unnamed: 34,Unnamed: 252,Unnamed: 111,Unnamed: 18,Unnamed: 110,Unnamed: 243,Unnamed: 45,Unnamed: 99,Unnamed: 103,Unnamed: 43,Unnamed: 24,Unnamed: 126,L) Minority Serving Institutions,V) Outcomes Measured,Unnamed: 61,Unnamed: 50,Unnamed: 17,Unnamed: 232,Unnamed: 144,Unnamed: 94,Unnamed: 98,Unnamed: 40,Unnamed: 158, C1) Funding FY2008 , C2) Funding FY2009 , C3) Funding FY2010 
0,0,0,0,0,0,0,0,0,73,20,0,0,2005,0,0,0,0,0,0,1,0,0,0,12,0,3,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,2,1,0,0,1,0,1,0,0.7090000000000001,0.7609999999999999,0.857
0,0,0,0,0,0,0,0,0,116,24,0,0,2005,0,0,0,29,0,0,7,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.405,0.425,0.445
0,0,0,0,0,0,0,0,0,0,62,0,17,2008,0,0,23,0,0,0,10,0,0,0,0,0,2,0,0,4,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.581,1.209,1.31
0,0,0,0,0,0,0,0,0,0,11,0,0,2007,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,1,0,0,0,0,41.66,42.6,45.67
0,0,0,0,0,0,0,0,0,0,23,0,0,2008,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,1,0,1,0,1.245,2.53,3.07
0,0,0,0,0,0,0,0,0,0,10,12,0,2006,44,0,0,0,30,0,11,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,2,0,0,0,1,2,1,1,0,14.0,14.0,14.0
0,0,0,0,0,0,0,0,0,0,9,56,0,2008,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,5.09,4.68,9.0
0,0,0,0,0,0,0,0,0,0,0,0,64,2007,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.45,0.75,0.9
0,0,0,0,0,0,0,0,0,133,56,0,0,1991,0,10,0,0,26,0,7,24,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,2,2.096,2.1069999999999998,2.27
0,0,0,0,0,0,0,0,0,103,23,54,0,2000,0,0,0,0,0,28,2,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1,0,0,1,0,1,0,13.92,14.984000000000002,14.309000000000001
0,0,0,0,0,0,0,0,0,37,58,62,0,2004,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1.849,3.7680000000000002,3.722
0,0,0,0,0,0,0,0,0,31,35,86,0,1972,0,0,0,38,0,0,7,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,10.331,14.661,10.144
0,0,0,0,0,0,0,0,0,90,55,0,19,1988,3,0,26,0,0,0,4,0,5,0,0,0,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30.0,31.0,31.0
0,0,0,0,0,0,0,0,0,54,16,30,0,1992,0,0,0,0,0,29,10,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,1,0,13.93,14.571,14.062000000000001
0,0,0,0,0,0,0,0,0,107,29,0,0,2008,0,0,0,19,0,19,7,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0.7,0.924,0.75
0,0,0,0,0,0,0,0,0,1,20,0,0,1986,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2.8,2.9,2.9
0,0,0,0,0,0,0,0,0,0,23,0,0,2008,0,0,0,0,0,0,2,0,0,16,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1.2590000000000001,1.26,1.649
0,0,0,0,0,0,0,0,0,9,16,0,0,1980,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.2,4.3,4.4
0,0,0,0,0,0,0,0,0,84,4,0,0,2008,0,18,0,0,0,0,10,2,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,11.6,13.0,3.7
0,0,0,0,0,0,0,0,0,0,8,43,25,2003,10,0,0,0,0,0,10,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1.4,1.3019999999999998,1.0
0,0,0,0,0,0,0,0,0,101,11,0,14,1983,0,0,8,32,20,0,11,11,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,64.45,65.72,65.85
0,0,0,0,0,0,0,0,0,0,62,0,34,2000,0,0,0,0,0,0,10,0,0,0,0,0,2,0,5,4,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0.42700000000000005,0.35600000000000004,0.303
0,0,0,0,0,0,0,0,0,0,62,6,52,2009,0,0,0,23,5,6,10,9,0,6,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0.0,0.8240000000000001,0.7340000000000001
0,0,0,0,0,0,0,0,0,87,16,0,0,1997,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1.624,1.6780000000000002,1.585
0,0,0,0,0,0,0,0,0,2,62,0,52,2003,13,0,0,0,0,0,10,0,0,0,0,0,2,0,2,4,0,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1.2,1.0,1.3
0,0,0,0,0,0,0,0,0,125,52,55,0,0,0,0,0,31,0,0,7,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.135,2.135,2.24
0,0,0,0,0,0,0,0,0,74,58,64,0,1999,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.319,0.292,0.685
0,0,0,0,0,0,0,0,0,76,20,0,0,1983,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,16.577,17.28,19.0
0,0,0,0,0,0,0,0,0,0,0,0,61,2010,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.1159999999999999
0,0,0,0,0,0,0,0,0,0,11,0,71,2001,0,0,39,0,0,0,11,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,12.8,13.39,13.35
0,0,0,0,0,0,0,0,0,49,45,0,0,2007,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0.366,0.46,0.625
0,0,0,0,0,0,0,0,0,0,55,33,43,2008,0,0,25,0,0,24,4,15,16,0,0,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,1,1,0,0,0,2,1.0,1.0,1.0
0,0,0,0,0,0,0,0,0,0,13,5,8,2002,33,0,5,18,32,9,11,0,2,18,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5.24,7.19,5.7
0,0,0,0,0,0,0,0,0,102,3,0,0,2006,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,1,1,0,1.9,1.9,2.4
0,0,0,0,0,0,0,0,0,0,11,0,51,2003,0,0,30,0,0,0,11,0,19,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,28.72,27.86,20.85
0,0,0,0,0,0,0,0,0,0,62,0,54,1999,0,28,38,0,15,0,10,0,20,0,0,0,2,0,0,2,0,1,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1.921,1.847,1.8230000000000002
0,0,0,0,0,0,0,0,0,0,51,67,0,2004,0,0,0,0,0,7,11,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,2.71,4.22,3.43
0,0,0,0,0,0,0,0,0,0,16,0,18,2006,31,0,0,0,0,0,10,5,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,2,1.2819999999999998,0.84,0.706
0,0,0,0,0,0,0,0,0,0,11,34,0,2010,6,0,0,0,0,0,11,0,0,0,0,0,1,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,2,1,0,1,0,0,0,0,37.28,40.86,41.6
0,0,0,0,0,0,0,0,0,0,3,0,17,2010,0,0,39,0,0,0,10,20,22,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,2,1,0,1,1,0,0,2,0.0,0.0,10.0
0,0,0,0,0,0,0,0,0,0,11,0,2,1994,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,1,0,3,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0,1,0,5.93,6.88,6.92
0,0,0,0,0,0,0,0,0,115,41,60,0,2001,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2.3,6.4,5.0
0,0,0,0,0,0,0,0,0,0,33,0,62,2008,0,37,0,0,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.263,0.0,0.7559999999999999
0,0,0,0,0,0,0,0,0,61,11,31,0,1998,25,0,0,27,3,0,11,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,2,0,1,0,1,1,0,1,0,92.4,61.22,75.96
0,0,0,0,0,0,0,0,0,0,11,0,0,2008,21,23,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,99.25,108.41,118.38
0,0,0,0,0,0,0,0,0,0,46,0,0,1992,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,6,7,0,1,0,4,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2.0,2.0,2.2
0,0,0,0,0,0,0,0,0,25,27,40,0,2006,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,2,1,0,0,0,0,2,1,0,0,2.0469999999999997,3.168,4.189
0,0,0,0,0,0,0,0,0,99,0,0,67,1993,43,0,37,0,0,30,3,0,0,0,2,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,20.0,19.0,20.0
0,0,0,0,0,0,0,0,0,0,11,0,0,1983,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,2,0,1,0,1,1,0,0,0,5.57,5.15,5.18
0,0,0,0,0,0,0,0,0,41,34,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2,1,0,0,0,0,1,1,0,0,70.563,83.426,68.98100000000001
0,0,0,0,0,0,0,0,0,94,37,0,0,1998,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.6,0.6,0.6
0,0,0,0,0,0,0,0,0,97,57,49,0,1998,0,36,0,0,0,15,5,0,0,0,0,0,2,0,0,6,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,1,0,0,0,1,0,0,1,0,0.7340000000000001,0.774,0.774
0,0,0,0,0,0,0,0,0,0,62,52,0,2006,37,0,0,0,0,0,10,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0.35,0.35,0.345
0,0,0,0,0,0,0,0,0,0,62,0,57,1997,0,0,34,0,0,0,10,0,25,0,0,0,1,0,0,4,0,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1.5519999999999998,1.7,1.6480000000000001
0,0,0,0,0,0,0,0,0,0,19,50,48,2003,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,76.295,52.216,63.81399999999999
0,0,0,0,0,0,0,0,0,4,60,0,0,2007,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,3.8,3.8,3.4
0,0,0,0,0,0,0,0,0,23,27,40,0,2001,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,2,2,1,0,0,0,0,2,1,1,0,0.47600000000000003,0.486,0.47600000000000003
0,0,0,0,0,0,0,0,0,42,64,0,0,1993,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.49200000000000005,0.519,0.5660000000000001
0,0,0,0,0,0,0,0,0,0,50,24,23,2010,18,19,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0.0,0.0,110.5
0,0,0,0,0,0,0,0,0,0,62,0,66,0,0,34,0,0,0,0,10,0,0,0,0,0,1,0,0,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0.22899999999999998,0.575,0.495
0,0,0,0,0,0,0,0,0,88,32,68,0,2008,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.254,0.713,0.821
0,0,0,0,0,0,0,0,0,55,60,0,0,2007,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,3.5,2.5,2.5
0,0,0,0,0,0,0,0,8,0,62,0,72,2003,26,0,0,0,0,0,10,12,0,0,0,0,2,0,0,2,6,0,0,1,4,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0,4.396,3.0
0,0,0,0,0,0,0,0,0,82,2,0,0,2007,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.8,1.8,1.8
0,0,0,0,0,0,0,0,0,114,15,0,29,2004,49,0,27,0,0,0,10,0,12,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0.3,0.3,0.3
0,0,0,0,0,0,0,0,0,0,54,0,0,2006,17,0,0,33,0,18,11,0,0,0,0,0,1,0,0,2,4,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,1,0,0,0,0,2.29,2.42,1.38
0,0,0,0,0,0,0,0,0,16,18,0,0,1980,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0.642,0.648,0.652
0,0,0,0,0,0,0,0,0,15,52,0,0,2000,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.6,16.6,16.7
0,0,0,0,0,0,0,0,0,64,56,0,68,1997,0,8,0,0,0,0,7,0,0,3,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7609999999999999,0.358,0.342
0,0,0,0,0,0,0,0,0,89,49,0,0,2009,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,8.4,6.6
0,0,0,0,0,0,0,0,0,106,33,0,0,2006,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1.439,2.8789999999999996,1.443
0,0,0,0,0,0,0,0,0,124,52,46,0,1994,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5.775,5.115,5.869
0,0,0,0,0,0,0,0,0,0,6,0,39,2003,0,0,7,0,0,0,10,6,4,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2,1.203,3.113,2.988
0,0,0,0,0,0,0,0,0,0,11,25,11,1993,22,20,17,10,22,14,11,0,11,0,0,0,1,0,0,5,0,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,51.46,51.85,64.51
0,0,0,0,0,0,0,0,0,68,34,45,0,1975,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.571000000000005,55.552,56.883
2,0,0,0,0,0,0,0,2,0,44,73,58,1988,42,0,36,0,0,25,5,0,0,0,0,10,1,7,0,7,6,1,0,0,3,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,1,2,1.3869999999999998,1.75,2.0
4,0,0,0,0,0,0,0,9,0,13,0,5,1995,0,0,45,15,0,0,11,0,0,8,0,0,1,0,0,2,4,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,1.1,1.12,1.1
0,0,0,0,0,0,0,0,0,127,31,83,0,1993,0,0,0,40,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,3.995,7.26,6.461
0,0,0,0,0,0,0,0,0,3,55,0,0,1995,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1,0,1,0,0,1,0,0,2,0,1,2,1,0,0,0,0,0,0,100.0,100.0,100.0
0,0,0,0,0,0,0,0,0,67,3,78,0,1990,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.758,0.966,0.9
0,0,0,0,0,0,0,0,0,78,16,0,38,2008,34,5,0,0,18,11,10,4,0,1,0,0,3,0,0,2,0,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,7.8,7.0,7.0
0,0,0,0,0,0,0,0,0,53,16,0,0,1994,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.5,1.8,1.7
0,0,0,0,0,0,0,0,0,0,29,0,0,2003,0,29,0,20,21,0,7,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,4.7,10.1,10.4
0,0,0,0,0,0,0,0,0,111,23,0,0,2001,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0.46799999999999997,0.62,0.603
0,0,0,0,0,0,0,0,0,0,11,0,50,1998,12,27,35,25,0,0,11,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,15.85,17.18,16.73
0,0,0,0,0,0,0,0,0,118,18,0,0,1991,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1.9609999999999999,1.989,2.006
0,0,0,0,0,0,0,0,0,77,26,17,31,1991,0,26,43,8,19,13,7,0,14,2,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,2,1,1,1,1,1,1,0,16.183,22.209,18.324
0,0,0,0,0,0,0,0,0,18,33,0,32,1992,0,0,0,13,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.164,2.464,2.295
0,0,0,0,0,0,0,0,0,86,16,1,37,2010,1,21,0,0,16,0,10,17,0,9,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,2,0.0,0.0,2.0
